time,x1,y1,z1,x2,y2,z2,x7,y7,z7,x6,y6,z6
9.4,3.741859005849835285e+01,5.402245494493192801e+00,0.000000000000000000e+00,1.872462710041253686e+01,1.281974098136622686e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
9.5,3.763967301801726251e+01,5.477266014309508435e+00,0.000000000000000000e+00,1.871675843379325599e+01,1.280903553822597019e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
9.6,3.786202037068198223e+01,5.523705919432645217e+00,0.000000000000000000e+00,1.871344666371717125e+01,1.278800823514539786e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
9.7,3.808400615629835073e+01,5.543349190395922221e+00,0.000000000000000000e+00,1.871427383524651944e+01,1.275770381488850980e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
9.8,3.830385072426704340e+01,5.537488800023861124e+00,0.000000000000000000e+00,1.871886053719093468e+01,1.271906158553296606e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
9.9,3.851943685680831919e+01,5.506880472656820125e+00,0.000000000000000000e+00,1.873796770302257286e+01,1.262005674884303374e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
10.0,3.872793104229955219e+01,5.451644810637181315e+00,0.000000000000000000e+00,1.876838226176764834e+01,1.249677898466736004e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
10.1,3.892490665488647039e+01,5.371140424456948281e+00,0.000000000000000000e+00,1.880814520286859448e+01,1.235390626796212388e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
10.2,3.910204171791479411e+01,5.264221042124659355e+00,0.000000000000000000e+00,1.885565029764702771e+01,1.219522177611885816e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
10.3,3.920741064676159482e+01,5.153096382656284113e+00,0.000000000000000000e+00,1.890958245980763408e+01,1.202378558360781291e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
10.4,3.912568630782228496e+01,4.971675177963273740e+00,0.000000000000000000e+00,1.896886687271447514e+01,1.184207349832333023e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
10.5,3.912465190489089650e+01,4.786373786164929811e+00,0.000000000000000000e+00,1.903262733751629554e+01,1.165208943349709614e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
10.6,3.915038563944609962e+01,4.597136968135700386e+00,0.000000000000000000e+00,1.910015255439139636e+01,1.145545649963514379e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
10.7,3.916233063532450132e+01,4.399133969907064845e+00,0.000000000000000000e+00,1.917086939907609633e+01,1.125349107060725906e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
10.8,3.916195287326254970e+01,4.194275450867234412e+00,0.000000000000000000e+00,1.924432277969957994e+01,1.104726341877699269e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
10.9,3.915045647690755715e+01,3.984136403968010498e+00,0.000000000000000000e+00,1.932016264743610279e+01,1.083764821328514572e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
11.0,3.912879764330441645e+01,3.770029236914703041e+00,0.000000000000000000e+00,1.939814120977213463e+01,1.062536863840254853e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
11.1,3.909768474226270740e+01,3.553070680811345472e+00,0.000000000000000000e+00,1.947813174347921716e+01,1.041104099279051631e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
11.2,3.905755410750642653e+01,3.334250823525508611e+00,0.000000000000000000e+00,1.956022233177008474e+01,1.019524474681426263e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
11.3,3.900849529845670105e+01,3.114522816911675651e+00,0.000000000000000000e+00,1.969635922079222112e+01,9.881611695982186916e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
11.4,3.895004658514111640e+01,2.894970814198088771e+00,0.000000000000000000e+00,1.981818342526935339e+01,9.715736337531762246e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
11.5,3.888054087655438451e+01,2.677325807473140973e+00,0.000000000000000000e+00,1.996244349816974051e+01,9.582619383124823642e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
11.6,3.879390122230857685e+01,2.467715962223172355e+00,0.000000000000000000e+00,2.012485609713541734e+01,9.476646923549763457e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
11.7,3.869562010377816108e+01,2.312891910138805684e+00,0.000000000000000000e+00,2.030194885260632631e+01,9.393170039321868003e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
11.8,3.865595718555659488e+01,2.263639601596120432e+00,0.000000000000000000e+00,2.049090857834833201e+01,9.328339935858599219e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
11.9,3.862213661092106776e+01,2.231164967950145517e+00,0.000000000000000000e+00,2.068945735305635836e+01,9.278970700172468611e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
12.0,3.859369364441956662e+01,2.213770708448520086e+00,0.000000000000000000e+00,2.089575154088952402e+01,9.242425253616803005e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
12.1,3.857019564424987834e+01,2.209930577046859135e+00,0.000000000000000000e+00,2.110829962222937084e+01,9.216520715296338651e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
12.2,3.855124158161279979e+01,2.218272160280251093e+00,0.000000000000000000e+00,2.132589540667040851e+01,9.199449961609042603e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
12.3,3.853646096785040243e+01,2.237561372909601776e+00,0.000000000000000000e+00,2.154756379857549220e+01,9.189716668148347978e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
12.4,3.852551242891020422e+01,2.266688508402470603e+00,0.000000000000000000e+00,2.177251678933477308e+01,9.186081553768932650e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
12.5,3.851808208530996325e+01,2.304655692414451895e+00,0.000000000000000000e+00,2.200011777063909335e+01,9.187517918197368516e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
12.6,3.851388184284987659e+01,2.350565600040559922e+00,0.000000000000000000e+00,2.222985261112459554e+01,9.193174880471641330e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
12.7,3.851413786782622850e+01,2.463067183102296109e+00,0.000000000000000000e+00,2.246130622562124657e+01,9.202346992372129719e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
12.8,3.852442669105607820e+01,2.598664867239060428e+00,0.000000000000000000e+00,2.269414360182127766e+01,9.214449125344440716e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
12.9,3.854320153564534479e+01,2.752887416726187197e+00,0.000000000000000000e+00,2.292809444210182690e+01,9.228995717243495989e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
13.0,3.856917695728321149e+01,2.922117968354066342e+00,0.000000000000000000e+00,2.316294073587090452e+01,9.245583621990180134e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
13.1,3.860128928073300614e+01,3.103429927955229761e+00,0.000000000000000000e+00,2.339850670638843511e+01,9.263877935731530400e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
13.2,3.863866324223904769e+01,3.294454043732428339e+00,0.000000000000000000e+00,2.363465068075428377e+01,9.283600281509727381e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
13.3,3.868058471071573479e+01,3.493270538775115064e+00,0.000000000000000000e+00,2.387125851697738455e+01,9.304519124363238802e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
13.4,3.872647951860736981e+01,3.698321245107713207e+00,0.000000000000000000e+00,2.410823829131768292e+01,9.326441763262307560e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
13.5,3.877589903316500397e+01,3.908337402549396433e+00,0.000000000000000000e+00,2.434551600536452654e+01,9.349207707906485254e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
13.6,3.882851463524509228e+01,4.122279015322090956e+00,0.000000000000000000e+00,2.458303211799332644e+01,9.372683199359888917e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
13.7,3.888412753915041264e+01,4.339280765947107987e+00,0.000000000000000000e+00,2.482073874439995365e+01,9.396756675593371355e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
13.8,3.896141076890807398e+01,4.553472557402097998e+00,0.000000000000000000e+00,2.505941139968952314e+01,9.401406078520441412e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
13.9,3.905316512559607389e+01,4.766242155000744773e+00,0.000000000000000000e+00,2.529876271530964615e+01,9.392509587123447190e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
14.0,3.911163754847057561e+01,5.099674995730511640e+00,0.000000000000000000e+00,2.553789085187785446e+01,9.390912495447301112e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
14.1,3.908489092904098783e+01,5.277865682555088256e+00,0.000000000000000000e+00,2.577680018168068443e+01,9.395526885628738611e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
14.2,3.902540849013880830e+01,5.419587515110214859e+00,0.000000000000000000e+00,2.601549650682503056e+01,9.405440330526156245e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
14.3,3.893168064669576722e+01,5.532198435295474503e+00,0.000000000000000000e+00,2.625398669422065012e+01,9.419887165289159370e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
14.4,3.881024696946526120e+01,5.620622859636494439e+00,0.000000000000000000e+00,2.649264055519612526e+01,9.417486126915065370e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
14.5,3.866640502773238097e+01,5.688953779149822587e+00,0.000000000000000000e+00,2.673132154650198444e+01,9.403963126752129753e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
14.6,3.850444455953376632e+01,5.740590240324015880e+00,0.000000000000000000e+00,2.696959199301474541e+01,9.400743238685782543e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
14.7,3.832783804151207363e+01,5.778353345517288631e+00,0.000000000000000000e+00,2.720742299867551495e+01,9.406466630530704975e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
14.8,3.813939557154830595e+01,5.804583644632145933e+00,0.000000000000000000e+00,2.744479089676568506e+01,9.419991663056496378e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
14.9,3.794139062509235316e+01,5.821222600062788466e+00,0.000000000000000000e+00,2.768283407015298536e+01,9.418868112809263948e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
15.0,3.773566208764469110e+01,5.829880538042642613e+00,0.000000000000000000e+00,2.792111216685444930e+01,9.408906930127123758e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
15.1,3.752369699168733774e+01,5.831893206622737580e+00,0.000000000000000000e+00,2.815824269571156080e+01,9.412333302034060267e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
15.2,3.730669757653747354e+01,5.828368773477573761e+00,0.000000000000000000e+00,2.839412033695710136e+01,9.427780156054145877e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
15.3,3.708563562135023517e+01,5.820226830715435007e+00,0.000000000000000000e+00,2.863195332510494850e+01,9.411203441740791931e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
15.4,3.686129645281204859e+01,5.808230735471733297e+00,0.000000000000000000e+00,2.886723422476704570e+01,9.413924163690136737e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
15.5,3.663431458010029473e+01,5.793014406048651921e+00,0.000000000000000000e+00,2.909947359080531726e+01,9.434641954193095259e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
15.6,3.640520254321639015e+01,5.775104512852903937e+00,0.000000000000000000e+00,2.933294620808148778e+01,9.426709265948547412e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
15.7,3.617437426220485719e+01,5.754938849161115755e+00,0.000000000000000000e+00,2.955983286201922056e+01,9.445753255332855147e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
15.8,3.594216393180519731e+01,5.732881536022536473e+00,0.000000000000000000e+00,2.977762440771032360e+01,9.491456017105543097e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
15.9,3.570884130858448913e+01,5.709235605469583419e+00,0.000000000000000000e+00,2.998231976807775112e+01,9.564098679669108094e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
16.0,3.547462407718658284e+01,5.684253413830397506e+00,0.000000000000000000e+00,3.016683622496035966e+01,9.664241180099010009e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
16.1,3.523968785212628063e+01,5.658145259731562682e+00,0.000000000000000000e+00,3.031780283422268241e+01,9.790227290955773043e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
16.2,3.500417426592170500e+01,5.631086517027619642e+00,0.000000000000000000e+00,3.041576466549467028e+01,9.929130054023776353e+00,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
16.3,3.476819750869402981e+01,5.603223539368635819e+00,0.000000000000000000e+00,3.044611199362555354e+01,1.007264643332671383e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
16.4,3.453184961492139138e+01,5.574678548665421118e+00,0.000000000000000000e+00,3.042731643845814560e+01,1.017681831905357015e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
16.5,3.429520473675937353e+01,5.545553682834358789e+00,0.000000000000000000e+00,3.037556909701927310e+01,1.023431147468695990e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
16.6,3.405832259775162640e+01,5.515934347624831702e+00,0.000000000000000000e+00,3.030521791716555668e+01,1.024543361153143373e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
16.7,3.382125128383433577e+01,5.485891991970449411e+00,0.000000000000000000e+00,3.022862643071957578e+01,1.021344286618784380e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
16.8,3.358344459738359689e+01,5.454997780448380240e+00,0.000000000000000000e+00,3.015818864156101142e+01,1.014296926585557834e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
16.9,3.334554302147392235e+01,5.423330601554491537e+00,0.000000000000000000e+00,3.007633273380838546e+01,1.004847918721758937e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
17.0,3.310772401644009477e+01,5.391048995408817213e+00,0.000000000000000000e+00,3.002578731705987636e+01,1.005550155599589601e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
17.1,3.286996954238640711e+01,5.358295372900428788e+00,0.000000000000000000e+00,2.997882071237781787e+01,1.010638898112760664e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
17.2,3.263223171257049415e+01,5.384553254600068506e+00,0.000000000000000000e+00,2.993550227720218260e+01,1.019290093702602107e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
17.3,3.240661015610771045e+01,5.462172564041473777e+00,0.000000000000000000e+00,2.989578519680470592e+01,1.030833953508349943e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
17.4,3.217809697116349099e+01,5.515124713320000538e+00,0.000000000000000000e+00,2.985955923926105626e+01,1.044726372169968620e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
17.5,3.194770985613472192e+01,5.546030870197030005e+00,0.000000000000000000e+00,2.982668534467329025e+01,1.060525505443725791e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
17.6,3.171638620108965867e+01,5.557070404532456820e+00,0.000000000000000000e+00,2.979701915447898841e+01,1.077872637898921759e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
17.7,3.148501546754754088e+01,5.550007017418118416e+00,0.000000000000000000e+00,2.977042815625512873e+01,1.096476584847757252e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
17.8,3.125243253414980771e+01,5.550170568363038015e+00,0.000000000000000000e+00,2.974680600792175866e+01,1.116100987657609345e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
17.9,3.102085857328043872e+01,5.550824632968948791e+00,0.000000000000000000e+00,2.972608758724065581e+01,1.136553963630590580e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
18.0,3.079516679338373564e+01,5.526391894392786774e+00,0.000000000000000000e+00,2.970826990856507166e+01,1.157679650730494814e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
18.1,3.057770826750000737e+01,5.477043374607322157e+00,0.000000000000000000e+00,2.969344965021241478e+01,1.179351221157739715e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
18.2,3.037230952578764587e+01,5.402235222028161310e+00,0.000000000000000000e+00,2.968190776172198042e+01,1.201464819271532569e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
18.3,3.018609572354446868e+01,5.300881983342840442e+00,0.000000000000000000e+00,2.967436317427598880e+01,1.223932823625795585e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
18.4,3.003367983194522850e+01,5.174068566917957135e+00,0.000000000000000000e+00,2.967334601832212115e+01,1.246658503161910403e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
18.5,2.993689753277080356e+01,5.036584285958904061e+00,0.000000000000000000e+00,2.969109432141238969e+01,1.267010537006516557e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
18.6,2.992756016581558143e+01,4.897430049623120674e+00,0.000000000000000000e+00,2.970178280844501728e+01,1.274192055843900206e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
18.7,2.995019860118603816e+01,4.800764523978250153e+00,0.000000000000000000e+00,2.971348576528245289e+01,1.279473645390442371e+01,0.000000000000000000e+00,6.999999999999999556e-01,1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
